"game_type","rank","opponent_class","player_turn","choice_entity_name","count","num_correct_choices"
"BGT_ARENA",-1,"MAGE",10,"Anomalus",2,0
"BGT_ARENA",-1,"MAGE",10,"Sorcerer's Apprentice",3,2
"BGT_ARENA",-1,"MAGE",10,"Cult Sorcerer",1,0
"BGT_ARENA",-1,"MAGE",10,"Medivh's Valet",3,2
"BGT_ARENA",-1,"MAGE",10,"Inkmaster Solia",1,0
"BGT_ARENA",-1,"MAGE",10,"Flamestrike",11,5
"BGT_ARENA",-1,"MAGE",10,"Fireball",11,8
"BGT_ARENA",-1,"MAGE",10,"Cryomancer",3,2
"BGT_ARENA",-1,"MAGE",10,"Arcane Missiles",1,0
"BGT_ARENA",-1,"MAGE",10,"Ethereal Arcanist",1,1
"BGT_ARENA",-1,"MAGE",10,"Vaporize",2,1
"BGT_ARENA",-1,"MAGE",10,"Counterspell",1,1
"BGT_ARENA",-1,"MAGE",10,"Twilight Flamecaller",5,4
"BGT_ARENA",-1,"MAGE",10,"Pyroblast",2,0
"BGT_ARENA",-1,"MAGE",10,"Meteor",14,10
"BGT_ARENA",-1,"MAGE",10,"Potion of Polymorph",1,1
"BGT_ARENA",-1,"MAGE",10,"Kabal Chemist",5,3
"BGT_ARENA",-1,"MAGE",10,"Flame Geyser",12,12
"BGT_ARENA",-1,"MAGE",10,"Ice Block",1,1
"BGT_ARENA",-1,"MAGE",10,"Kirin Tor Mage",2,2
"BGT_ARENA",-1,"MAGE",10,"Forbidden Flame",1,0
"BGT_ARENA",-1,"MAGE",10,"Spellbender",2,1
"BGT_ARENA",-1,"MAGE",10,"Arcanologist",7,4
"BGT_ARENA",-1,"MAGE",10,"Polymorph",14,13
"BGT_ARENA",-1,"MAGE",10,"Frostbolt",10,8
"BGT_ARENA",-1,"MAGE",10,"Archmage Antonidas",1,0
"BGT_ARENA",-1,"MAGE",10,"Frost Nova",1,0
"BGT_ARENA",-1,"MAGE",10,"Arcane Intellect",7,5
"BGT_ARENA",-1,"MAGE",10,"Pyros",5,1
"BGT_ARENA",-1,"MAGE",10,"Freezing Potion",1,0
"BGT_ARENA",-1,"MAGE",10,"Kabal Lackey",1,1
"BGT_ARENA",-1,"MAGE",11,"Mind Control Tech",1,0
"BGT_ARENA",-1,"MAGE",11,"Sorcerer's Apprentice",2,2
"BGT_ARENA",-1,"MAGE",11,"Pyroblast",2,0
"BGT_ARENA",-1,"MAGE",11,"Polymorph",13,8
"BGT_ARENA",-1,"MAGE",11,"Manic Soulcaster",2,0
"BGT_ARENA",-1,"MAGE",11,"Ice Barrier",2,2
"BGT_ARENA",-1,"MAGE",11,"Primordial Glyph",7,7
"BGT_ARENA",-1,"MAGE",11,"Shimmering Tempest",8,6
"BGT_ARENA",-1,"MAGE",11,"Medivh's Valet",1,1
"BGT_ARENA",-1,"MAGE",11,"Ethereal Arcanist",1,0
"BGT_ARENA",-1,"MAGE",11,"Servant of Yogg-Saron",4,2
"BGT_ARENA",-1,"MAGE",11,"Kazakus",4,0
"BGT_ARENA",-1,"MAGE",11,"Kabal Courier",6,5
"BGT_ARENA",-1,"MAGE",11,"Faceless Summoner",1,0
"BGT_ARENA",-1,"MAGE",11,"Mana Bind",7,5
"BGT_ARENA",-1,"MAGE",11,"Arcane Intellect",4,1
"BGT_ARENA",-1,"MAGE",11,"Kabal Chemist",4,2
"BGT_ARENA",-1,"MAGE",11,"Inkmaster Solia",1,0
"BGT_ARENA",-1,"MAGE",11,"Effigy",1,1
"BGT_ARENA",-1,"MAGE",11,"Counterspell",3,1
"BGT_ARENA",-1,"MAGE",11,"Kirin Tor Mage",1,1
"BGT_ARENA",-1,"MAGE",11,"Steam Surger",5,5
"BGT_ARENA",-1,"MAGE",11,"Volcanic Potion",2,2
"BGT_ARENA",-1,"MAGE",11,"Blizzard",11,11
"BGT_ARENA",-1,"MAGE",11,"Arcanologist",4,2
"BGT_ARENA",-1,"MAGE",11,"Firelands Portal",8,4
"BGT_ARENA",-1,"MAGE",11,"Flame Geyser",16,16
"BGT_ARENA",-1,"MAGE",11,"Water Elemental",2,2
"BGT_ARENA",-1,"MAGE",11,"Cabalist's Tome",7,3
"BGT_ARENA",-1,"MAGE",11,"Demented Frostcaller",1,1
"BGT_ARENA",-1,"MAGE",11,"Mirror Entity",5,3
"BGT_ARENA",-1,"MAGE",11,"Pyros",1,0
"BGT_ARENA",-1,"MAGE",11,"Finja, the Flying Star",1,0
"BGT_ARENA",-1,"MAGE",11,"Spellbender",1,0
"BGT_ARENA",-1,"MAGE",11,"Fireball",7,7
"BGT_ARENA",-1,"MAGE",11,"Twilight Flamecaller",3,2
"BGT_ARENA",-1,"MAGE",11,"Mirror Image",1,0
"BGT_ARENA",-1,"MAGE",11,"Mana Wyrm",3,1
"BGT_ARENA",-1,"MAGE",11,"Ice Block",3,3
"BGT_ARENA",-1,"MAGE",11,"Molten Reflection",3,2
"BGT_ARENA",-1,"MAGE",11,"Potion of Polymorph",1,0
"BGT_ARENA",-1,"MAGE",11,"Greater Arcane Missiles",3,1
"BGT_ARENA",-1,"MAGE",11,"Babbling Book",7,5
"BGT_ARENA",-1,"MAGE",11,"Frostbolt",14,9
"BGT_ARENA",-1,"MAGE",11,"Arcane Missiles",4,3
"BGT_ARENA",-1,"MAGE",11,"Forbidden Flame",5,2
"BGT_ARENA",-1,"MAGE",11,"Meteor",12,11
"BGT_ARENA",-1,"MAGE",11,"Kabal Crystal Runner",1,1
"BGT_ARENA",-1,"MAGE",11,"Flamestrike",7,1
"BGT_ARENA",-1,"MAGE",12,"Archmage Antonidas",2,0
"BGT_ARENA",-1,"MAGE",12,"Babbling Book",4,2
"BGT_ARENA",-1,"MAGE",12,"Arcanologist",3,3
"BGT_ARENA",-1,"MAGE",12,"Cone of Cold",1,1
"BGT_ARENA",-1,"MAGE",12,"Flame Geyser",6,6
"BGT_ARENA",-1,"MAGE",12,"Frostbolt",6,4
"BGT_ARENA",-1,"MAGE",12,"Medivh's Valet",3,3
"BGT_ARENA",-1,"MAGE",12,"Kabal Chemist",7,4
"BGT_ARENA",-1,"MAGE",12,"Potion of Polymorph",2,1
"BGT_ARENA",-1,"MAGE",12,"Ice Block",2,2
"BGT_ARENA",-1,"MAGE",12,"Kabal Courier",4,3
"BGT_ARENA",-1,"MAGE",12,"Cabalist's Tome",8,6
"BGT_ARENA",-1,"MAGE",12,"Demented Frostcaller",1,1
"BGT_ARENA",-1,"MAGE",12,"Arcane Intellect",4,2
"BGT_ARENA",-1,"MAGE",12,"Polymorph",7,6
"BGT_ARENA",-1,"MAGE",12,"Vaporize",4,3
"BGT_ARENA",-1,"MAGE",12,"Ethereal Arcanist",1,0
"BGT_ARENA",-1,"MAGE",12,"Ice Barrier",1,1
"BGT_ARENA",-1,"MAGE",12,"Mirror Entity",3,2
"BGT_ARENA",-1,"MAGE",12,"Shimmering Tempest",9,7
"BGT_ARENA",-1,"MAGE",12,"Kazakus",1,1
"BGT_ARENA",-1,"MAGE",12,"Cryomancer",1,1
"BGT_ARENA",-1,"MAGE",12,"Frost Nova",3,0
"BGT_ARENA",-1,"MAGE",12,"Pyroblast",10,4
"BGT_ARENA",-1,"MAGE",12,"Blizzard",3,2
"BGT_ARENA",-1,"MAGE",12,"Forbidden Flame",2,1
"BGT_ARENA",-1,"MAGE",12,"Pyros",2,1
"BGT_ARENA",-1,"MAGE",12,"Arcane Missiles",1,1
"BGT_ARENA",-1,"MAGE",12,"Mana Bind",4,3
"BGT_ARENA",-1,"MAGE",12,"Sorcerer's Apprentice",2,2
"BGT_ARENA",-1,"MAGE",12,"Volcanic Potion",6,4
"BGT_ARENA",-1,"MAGE",12,"Greater Arcane Missiles",3,1
"BGT_ARENA",-1,"MAGE",12,"Servant of Yogg-Saron",3,1
"BGT_ARENA",-1,"MAGE",12,"Water Elemental",1,0
"BGT_ARENA",-1,"MAGE",12,"Primordial Glyph",6,4
"BGT_ARENA",-1,"MAGE",12,"Molten Reflection",2,2
"BGT_ARENA",-1,"MAGE",12,"Firelands Portal",14,12
"BGT_ARENA",-1,"MAGE",12,"Flamestrike",3,1
"BGT_ARENA",-1,"MAGE",12,"Steam Surger",5,3
"BGT_ARENA",-1,"MAGE",12,"Arcane Explosion",1,1
"BGT_ARENA",-1,"MAGE",12,"Meteor",6,4
"BGT_ARENA",-1,"MAGE",12,"Counterspell",1,1
"BGT_ARENA",-1,"MAGE",12,"Mirror Image",1,1
"BGT_ARENA",-1,"MAGE",12,"Mana Wyrm",2,2
"BGT_ARENA",-1,"MAGE",12,"Fireball",14,10
"BGT_ARENA",-1,"MAGE",13,"Polymorph",5,4
"BGT_ARENA",-1,"MAGE",13,"Primordial Glyph",5,3
"BGT_ARENA",-1,"MAGE",13,"Potion of Polymorph",2,1
"BGT_ARENA",-1,"MAGE",13,"Mirror Entity",3,2
"BGT_ARENA",-1,"MAGE",13,"Arcane Explosion",1,0
"BGT_ARENA",-1,"MAGE",13,"Ice Barrier",1,0
"BGT_ARENA",-1,"MAGE",13,"Medivh's Valet",2,1
"BGT_ARENA",-1,"MAGE",13,"Twilight Flamecaller",5,3
"BGT_ARENA",-1,"MAGE",13,"Shimmering Tempest",4,4
"BGT_ARENA",-1,"MAGE",13,"Pyros",2,1
"BGT_ARENA",-1,"MAGE",13,"Kazakus",1,0
"BGT_ARENA",-1,"MAGE",13,"Mirror Image",1,1
"BGT_ARENA",-1,"MAGE",13,"Demented Frostcaller",1,1
"BGT_ARENA",-1,"MAGE",13,"Flame Geyser",12,10
"BGT_ARENA",-1,"MAGE",13,"Mana Wyrm",1,0
"BGT_ARENA",-1,"MAGE",13,"Arcanologist",3,2
"BGT_ARENA",-1,"MAGE",13,"Faceless Summoner",1,0
"BGT_ARENA",-1,"MAGE",13,"Frost Nova",1,1
"BGT_ARENA",-1,"MAGE",13,"Meteor",3,3
"BGT_ARENA",-1,"MAGE",13,"Mana Bind",2,1
"BGT_ARENA",-1,"MAGE",13,"Firelands Portal",7,5
"BGT_ARENA",-1,"MAGE",13,"Flamestrike",3,2
"BGT_ARENA",-1,"MAGE",13,"Cone of Cold",2,1
"BGT_ARENA",-1,"MAGE",13,"Cryomancer",1,0
"BGT_ARENA",-1,"MAGE",13,"Frostbolt",6,5
"BGT_ARENA",-1,"MAGE",13,"Sorcerer's Apprentice",1,1
"BGT_ARENA",-1,"MAGE",13,"Arcane Intellect",2,2
"BGT_ARENA",-1,"MAGE",13,"Fireball",13,10
"BGT_ARENA",-1,"MAGE",13,"Freezing Potion",1,0
"BGT_ARENA",-1,"MAGE",13,"Kabal Courier",5,3
"BGT_ARENA",-1,"MAGE",13,"Babbling Book",7,5
"BGT_ARENA",-1,"MAGE",13,"Molten Reflection",2,2
"BGT_ARENA",-1,"MAGE",13,"Kabal Chemist",5,3
"BGT_ARENA",-1,"MAGE",13,"Anomalus",1,0
"BGT_ARENA",-1,"MAGE",13,"Forbidden Flame",1,0
"BGT_ARENA",-1,"MAGE",13,"Steam Surger",6,4
"BGT_ARENA",-1,"MAGE",13,"Pyroblast",1,0
"BGT_ARENA",-1,"MAGE",13,"Water Elemental",6,5
"BGT_ARENA",-1,"MAGE",13,"Servant of Yogg-Saron",1,1
"BGT_ARENA",-1,"MAGE",13,"Ice Block",5,2
"BGT_ARENA",-1,"MAGE",13,"Kirin Tor Mage",1,1
"BGT_ARENA",-1,"MAGE",13,"Blizzard",5,5
"BGT_ARENA",-1,"MAGE",13,"Volcanic Potion",4,3
"BGT_ARENA",-1,"MAGE",13,"Arcane Missiles",1,1
"BGT_ARENA",-1,"MAGE",14,"Volcanic Potion",4,2
"BGT_ARENA",-1,"MAGE",14,"Meteor",4,4
"BGT_ARENA",-1,"MAGE",14,"Polymorph",7,7
"BGT_ARENA",-1,"MAGE",14,"Manic Soulcaster",1,1
"BGT_ARENA",-1,"MAGE",14,"Water Elemental",2,1
"BGT_ARENA",-1,"MAGE",14,"Forbidden Flame",1,0
"BGT_ARENA",-1,"MAGE",14,"Vaporize",1,0
"BGT_ARENA",-1,"MAGE",14,"Twilight Flamecaller",1,1
"BGT_ARENA",-1,"MAGE",14,"Pyroblast",4,3
"BGT_ARENA",-1,"MAGE",14,"Molten Reflection",2,1
"BGT_ARENA",-1,"MAGE",14,"Babbling Book",5,4
"BGT_ARENA",-1,"MAGE",14,"Firelands Portal",10,7
"BGT_ARENA",-1,"MAGE",14,"Potion of Polymorph",1,1
"BGT_ARENA",-1,"MAGE",14,"Inkmaster Solia",1,0
"BGT_ARENA",-1,"MAGE",14,"Primordial Glyph",7,4
"BGT_ARENA",-1,"MAGE",14,"Arcane Intellect",4,3
"BGT_ARENA",-1,"MAGE",14,"Ice Barrier",1,1
"BGT_ARENA",-1,"MAGE",14,"Mirror Entity",2,1
"BGT_ARENA",-1,"MAGE",14,"Shimmering Tempest",8,7
"BGT_ARENA",-1,"MAGE",14,"Frostbolt",1,1
"BGT_ARENA",-1,"MAGE",14,"Steam Surger",1,1
"BGT_ARENA",-1,"MAGE",14,"Pyros",2,1
"BGT_ARENA",-1,"MAGE",14,"Kabal Courier",3,3
"BGT_ARENA",-1,"MAGE",14,"Demented Frostcaller",1,1
"BGT_ARENA",-1,"MAGE",14,"Archmage Antonidas",1,0
"BGT_ARENA",-1,"MAGE",14,"Kabal Chemist",4,2
"BGT_ARENA",-1,"MAGE",14,"Blizzard",3,3
"BGT_ARENA",-1,"MAGE",14,"Mana Bind",2,0
"BGT_ARENA",-1,"MAGE",14,"Flame Geyser",4,3
"BGT_ARENA",-1,"MAGE",14,"Faceless Summoner",1,0
"BGT_ARENA",-1,"MAGE",14,"Fireball",3,3
"BGT_ARENA",-1,"MAGE",14,"Cabalist's Tome",1,0
"BGT_ARENA",-1,"MAGE",14,"Kirin Tor Mage",3,3
"BGT_ARENA",-1,"MAGE",14,"Cryomancer",1,1
"BGT_ARENA",-1,"MAGE",14,"Arcanologist",3,3
"BGT_ARENA",-1,"MAGE",14,"Counterspell",6,2
"BGT_ARENA",-1,"MAGE",14,"Spellbender",1,0
"BGT_ARENA",-1,"MAGE",14,"Anomalus",1,0
"BGT_ARENA",-1,"MAGE",14,"Cone of Cold",2,1
"BGT_ARENA",-1,"MAGE",14,"Ice Block",1,0
"BGT_ARENA",-1,"MAGE",15,"Pyros",2,0
"BGT_ARENA",-1,"MAGE",15,"Medivh's Valet",1,1
"BGT_ARENA",-1,"MAGE",15,"Meteor",5,3
"BGT_ARENA",-1,"MAGE",15,"Flame Geyser",5,5
"BGT_ARENA",-1,"MAGE",15,"Water Elemental",2,1
"BGT_ARENA",-1,"MAGE",15,"Mana Bind",1,1
"BGT_ARENA",-1,"MAGE",15,"Vaporize",2,1
"BGT_ARENA",-1,"MAGE",15,"Mana Wyrm",2,1
"BGT_ARENA",-1,"MAGE",15,"Firelands Portal",3,3
"BGT_ARENA",-1,"MAGE",15,"Shimmering Tempest",2,2
"BGT_ARENA",-1,"MAGE",15,"Babbling Book",2,1
"BGT_ARENA",-1,"MAGE",15,"Molten Reflection",2,0
"BGT_ARENA",-1,"MAGE",15,"Frostbolt",3,2
"BGT_ARENA",-1,"MAGE",15,"Twilight Flamecaller",1,1
"BGT_ARENA",-1,"MAGE",15,"Anomalus",1,0
"BGT_ARENA",-1,"MAGE",15,"Fireball",6,5
"BGT_ARENA",-1,"MAGE",15,"Blizzard",6,2
"BGT_ARENA",-1,"MAGE",15,"Volcanic Potion",1,0
"BGT_ARENA",-1,"MAGE",15,"Arcane Missiles",2,1
"BGT_ARENA",-1,"MAGE",15,"Cryomancer",2,2
"BGT_ARENA",-1,"MAGE",15,"Kabal Courier",4,3
"BGT_ARENA",-1,"MAGE",15,"Flamestrike",4,3
"BGT_ARENA",-1,"MAGE",15,"Greater Arcane Missiles",1,0
"BGT_ARENA",-1,"MAGE",15,"Counterspell",1,1
"BGT_ARENA",-1,"MAGE",15,"Primordial Glyph",2,2
"BGT_ARENA",-1,"MAGE",15,"Kazakus",1,0
"BGT_ARENA",-1,"MAGE",15,"Cabalist's Tome",5,5
"BGT_ARENA",-1,"MAGE",15,"Mirror Image",1,1
"BGT_ARENA",-1,"MAGE",15,"Faceless Summoner",2,0
"BGT_ARENA",-1,"MAGE",15,"Arcane Intellect",1,1
"BGT_ARENA",-1,"MAGE",15,"Pyroblast",3,1
"BGT_ARENA",-1,"MAGE",15,"Polymorph",1,0
"BGT_ARENA",-1,"MAGE",15,"Frost Nova",1,0
"BGT_ARENA",-1,"MAGE",15,"Ice Block",1,1
"BGT_ARENA",-1,"MAGE",15,"Forbidden Flame",1,1
"BGT_ARENA",-1,"MAGE",15,"Arcane Explosion",1,1
"BGT_ARENA",-1,"MAGE",15,"Kabal Chemist",1,1
"BGT_ARENA",-1,"MAGE",15,"Kabal Lackey",1,0
"BGT_ARENA",-1,"MAGE",16,"Servant of Yogg-Saron",3,2
"BGT_ARENA",-1,"MAGE",16,"Primordial Glyph",1,1
"BGT_ARENA",-1,"MAGE",16,"Arcane Explosion",1,1
"BGT_ARENA",-1,"MAGE",16,"Meteor",2,2
"BGT_ARENA",-1,"MAGE",16,"Flamestrike",2,1
"BGT_ARENA",-1,"MAGE",16,"Water Elemental",3,3
"BGT_ARENA",-1,"MAGE",16,"Babbling Book",2,2
"BGT_ARENA",-1,"MAGE",16,"Frostbolt",1,1
"BGT_ARENA",-1,"MAGE",16,"Volcanic Potion",3,3
"BGT_ARENA",-1,"MAGE",16,"Ethereal Arcanist",1,0
"BGT_ARENA",-1,"MAGE",16,"Fireball",4,3
"BGT_ARENA",-1,"MAGE",16,"Polymorph",3,2
"BGT_ARENA",-1,"MAGE",16,"Steam Surger",4,3
"BGT_ARENA",-1,"MAGE",16,"Cryomancer",1,1
"BGT_ARENA",-1,"MAGE",16,"Kabal Crystal Runner",1,1
"BGT_ARENA",-1,"MAGE",16,"Shimmering Tempest",4,3
"BGT_ARENA",-1,"MAGE",16,"Kabal Courier",3,2
"BGT_ARENA",-1,"MAGE",16,"Mana Bind",1,1
"BGT_ARENA",-1,"MAGE",16,"Blizzard",4,3
"BGT_ARENA",-1,"MAGE",16,"Arcanologist",3,3
"BGT_ARENA",-1,"MAGE",16,"Firelands Portal",3,3
"BGT_ARENA",-1,"MAGE",16,"Manic Soulcaster",2,0
"BGT_ARENA",-1,"MAGE",16,"Mirror Entity",2,1
"BGT_ARENA",-1,"MAGE",16,"Arcane Intellect",1,1
"BGT_ARENA",-1,"MAGE",16,"Pyroblast",2,0
"BGT_ARENA",-1,"MAGE",16,"Greater Arcane Missiles",1,1
"BGT_ARENA",-1,"MAGE",16,"Flame Geyser",5,5
"BGT_ARENA",-1,"MAGE",16,"Vaporize",2,2
"BGT_ARENA",-1,"MAGE",16,"Cabalist's Tome",1,1
"BGT_ARENA",-1,"MAGE",16,"Potion of Polymorph",1,1
"BGT_ARENA",-1,"MAGE",17,"Manic Soulcaster",1,1
"BGT_ARENA",-1,"MAGE",17,"Primordial Glyph",2,2
"BGT_ARENA",-1,"MAGE",17,"Shimmering Tempest",2,2
"BGT_ARENA",-1,"MAGE",17,"Ethereal Arcanist",1,1
"BGT_ARENA",-1,"MAGE",17,"Fireball",2,1
"BGT_ARENA",-1,"MAGE",17,"Faceless Summoner",1,0
"BGT_ARENA",-1,"MAGE",17,"Archmage Antonidas",1,0
"BGT_ARENA",-1,"MAGE",17,"Arcanologist",1,1
"BGT_ARENA",-1,"MAGE",17,"Frostbolt",2,0
"BGT_ARENA",-1,"MAGE",17,"Meteor",5,4
"BGT_ARENA",-1,"MAGE",17,"Twilight Flamecaller",1,0
"BGT_ARENA",-1,"MAGE",17,"Mana Wyrm",1,1
"BGT_ARENA",-1,"MAGE",17,"Flame Geyser",3,3
"BGT_ARENA",-1,"MAGE",17,"Flamestrike",3,2
"BGT_ARENA",-1,"MAGE",17,"Blizzard",1,1
"BGT_ARENA",-1,"MAGE",17,"Kirin Tor Mage",1,1
"BGT_ARENA",-1,"MAGE",17,"Cabalist's Tome",1,0
"BGT_ARENA",-1,"MAGE",17,"Firelands Portal",5,4
"BGT_ARENA",-1,"MAGE",17,"Kabal Courier",2,2
"BGT_ARENA",-1,"MAGE",17,"Mana Bind",2,2
"BGT_ARENA",-1,"MAGE",17,"Steam Surger",1,0
"BGT_ARENA",-1,"MAGE",17,"Water Elemental",1,1
"BGT_ARENA",-1,"MAGE",17,"Arcane Intellect",1,1
"BGT_ARENA",-1,"MAGE",17,"Babbling Book",2,2
"BGT_ARENA",-1,"MAGE",17,"Ice Barrier",2,1
"BGT_ARENA",-1,"MAGE",17,"Greater Arcane Missiles",2,0
"BGT_ARENA",-1,"MAGE",17,"Polymorph",1,1
"BGT_ARENA",-1,"MAGE",18,"Cabalist's Tome",3,3
"BGT_ARENA",-1,"MAGE",18,"Potion of Polymorph",1,1
"BGT_ARENA",-1,"MAGE",18,"Shimmering Tempest",2,2
"BGT_ARENA",-1,"MAGE",18,"Steam Surger",1,1
"BGT_ARENA",-1,"MAGE",18,"Pyros",2,1
"BGT_ARENA",-1,"MAGE",18,"Primordial Glyph",2,2
"BGT_ARENA",-1,"MAGE",18,"Flame Geyser",1,1
"BGT_ARENA",-1,"MAGE",18,"Arcanologist",1,1
"BGT_ARENA",-1,"MAGE",18,"Arcane Intellect",2,1
"BGT_ARENA",-1,"MAGE",18,"Blizzard",2,2
"BGT_ARENA",-1,"MAGE",18,"Arcane Explosion",1,0
"BGT_ARENA",-1,"MAGE",18,"Meteor",2,1
"BGT_ARENA",-1,"MAGE",18,"Frostbolt",1,1
"BGT_ARENA",-1,"MAGE",18,"Molten Reflection",1,1
"BGT_ARENA",-1,"MAGE",18,"Kabal Chemist",1,0
"BGT_ARENA",-1,"MAGE",18,"Mana Bind",1,1
"BGT_ARENA",-1,"MAGE",18,"Polymorph",1,0
"BGT_ARENA",-1,"MAGE",18,"Kabal Courier",1,0
"BGT_ARENA",-1,"MAGE",18,"Firelands Portal",4,2
"BGT_ARENA",-1,"MAGE",19,"Cabalist's Tome",1,1
"BGT_ARENA",-1,"MAGE",19,"Water Elemental",2,1
"BGT_ARENA",-1,"MAGE",19,"Flamestrike",2,1
"BGT_ARENA",-1,"MAGE",19,"Shimmering Tempest",1,1
"BGT_ARENA",-1,"MAGE",19,"Firelands Portal",1,1
"BGT_ARENA",-1,"MAGE",19,"Mana Bind",3,3
"BGT_ARENA",-1,"MAGE",19,"Servant of Yogg-Saron",1,1
"BGT_ARENA",-1,"MAGE",19,"Flame Geyser",1,1
"BGT_ARENA",-1,"MAGE",19,"Fireball",3,3
"BGT_ARENA",-1,"MAGE",19,"Blizzard",1,1
"BGT_ARENA",-1,"MAGE",19,"Meteor",1,1
"BGT_ARENA",-1,"MAGE",19,"Babbling Book",3,3
"BGT_ARENA",-1,"MAGE",19,"Potion of Polymorph",1,0
"BGT_ARENA",-1,"MAGE",19,"Polymorph",1,0
"BGT_ARENA",-1,"MAGE",19,"Kabal Courier",1,0
"BGT_ARENA",-1,"MAGE",20,"Forbidden Flame",1,1
"BGT_ARENA",-1,"MAGE",20,"Meteor",1,1
"BGT_ARENA",-1,"MAGE",20,"Demented Frostcaller",1,1
"BGT_ARENA",-1,"MAGE",20,"Blizzard",1,1
"BGT_ARENA",-1,"MAGE",20,"Shimmering Tempest",1,1
"BGT_ARENA",-1,"MAGE",20,"Frost Nova",1,1
"BGT_ARENA",-1,"MAGE",20,"Arcane Intellect",1,1
"BGT_ARENA",-1,"MAGE",20,"Mirror Entity",1,1
"BGT_ARENA",-1,"MAGE",20,"Sorcerer's Apprentice",1,0
"BGT_ARENA",-1,"MAGE",20,"Polymorph",2,2
"BGT_ARENA",-1,"MAGE",20,"Firelands Portal",1,0
"BGT_ARENA",-1,"MAGE",20,"Arcanologist",1,1
"BGT_ARENA",-1,"MAGE",20,"Mana Wyrm",1,1
"BGT_ARENA",-1,"MAGE",21,"Flamestrike",2,1
"BGT_ARENA",-1,"MAGE",21,"Polymorph",1,1
"BGT_ARENA",-1,"MAGE",21,"Kazakus",1,0
"BGT_ARENA",-1,"MAGE",21,"Faceless Summoner",1,0
"BGT_ARENA",-1,"MAGE",21,"Servant of Yogg-Saron",1,1
"BGT_ARENA",-1,"MAGE",21,"Cabalist's Tome",1,1
"BGT_ARENA",-1,"MAGE",21,"Kabal Chemist",1,0
"BGT_ARENA",-1,"MAGE",21,"Pyros",1,1
"BGT_ARENA",-1,"MAGE",21,"Meteor",1,1
"BGT_ARENA",-1,"MAGE",21,"Primordial Glyph",1,1
"BGT_ARENA",-1,"MAGE",21,"Water Elemental",2,2
"BGT_ARENA",-1,"MAGE",21,"Arcane Intellect",1,0
"BGT_ARENA",-1,"MAGE",21,"Kabal Courier",1,1
"BGT_ARENA",-1,"MAGE",21,"Potion of Polymorph",2,1
"BGT_ARENA",-1,"MAGE",21,"Firelands Portal",1,0
"BGT_ARENA",-1,"MAGE",21,"Ice Block",1,1
"BGT_ARENA",-1,"MAGE",22,"Shimmering Tempest",1,1
"BGT_ARENA",-1,"MAGE",22,"Servant of Yogg-Saron",1,0
"BGT_ARENA",-1,"MAGE",22,"Meteor",1,1
"BGT_ARENA",-1,"MAGE",22,"Water Elemental",1,1
"BGT_ARENA",-1,"MAGE",22,"Fireball",1,1
"BGT_ARENA",-1,"MAGE",22,"Cabalist's Tome",1,0
"BGT_ARENA",-1,"MAGE",22,"Arcane Intellect",1,1
"BGT_ARENA",-1,"MAGE",22,"Medivh's Valet",1,1
"BGT_ARENA",-1,"MAGE",22,"Steam Surger",2,2
"BGT_ARENA",-1,"MAGE",22,"Potion of Polymorph",1,1
"BGT_ARENA",-1,"MAGE",23,"Firelands Portal",1,1
"BGT_ARENA",-1,"MAGE",23,"Shimmering Tempest",1,1
"BGT_ARENA",-1,"MAGE",23,"Fireball",2,2
"BGT_ARENA",-1,"MAGE",23,"Ice Barrier",1,1
"BGT_ARENA",-1,"MAGE",23,"Volcanic Potion",1,1
"BGT_ARENA",-1,"MAGE",23,"Blizzard",2,1
"BGT_ARENA",-1,"MAGE",23,"Steam Surger",1,1
"BGT_ARENA",-1,"MAGE",24,"Twilight Flamecaller",1,1
"BGT_ARENA",-1,"MAGE",24,"Vaporize",1,1
"BGT_ARENA",-1,"MAGE",24,"Primordial Glyph",1,1
"BGT_ARENA",-1,"MAGE",24,"Steam Surger",1,1
"BGT_ARENA",-1,"MAGE",24,"Volcanic Potion",1,1
"BGT_ARENA",-1,"MAGE",24,"Firelands Portal",1,1
"BGT_ARENA",-1,"MAGE",25,"Firelands Portal",1,1
"BGT_ARENA",-1,"MAGE",25,"Mana Bind",1,1
"BGT_ARENA",-1,"MAGE",25,"Shimmering Tempest",1,1
"BGT_ARENA",20,"MAGE",5,"Volcanic Potion",1,1
"BGT_ARENA",-1,"PALADIN",2,"Grimestreet Protector",8,2
"BGT_ARENA",-1,"PALADIN",2,"Light's Justice",1,0
"BGT_ARENA",-1,"PALADIN",2,"Lost in the Jungle",6,4
"BGT_ARENA",-1,"PALADIN",2,"Dinosize",12,9
"BGT_ARENA",-1,"PALADIN",2,"Grimestreet Informant",9,5
"BGT_ARENA",-1,"PALADIN",2,"Aldor Peacekeeper",12,6
"BGT_ARENA",-1,"PALADIN",2,"Hydrologist",17,12
"BGT_ARENA",-1,"PALADIN",2,"Sunkeeper Tarim",11,2
"BGT_ARENA",-1,"PALADIN",2,"Truesilver Champion",8,3
"BGT_ARENA",-1,"PALADIN",2,"Guardian of Kings",2,1
"BGT_ARENA",-1,"PALADIN",2,"Humility",1,1
"BGT_ARENA",-1,"PALADIN",2,"Grimestreet Enforcer",4,2
"BGT_ARENA",-1,"PALADIN",2,"Blessing of Kings",15,11
"BGT_ARENA",-1,"PALADIN",2,"Consecration",13,8
"BGT_ARENA",-1,"PALADIN",2,"Grimestreet Outfitter",6,2
